# vx_i: 430.00 vx_f:   0.00 stages:123 phase:  56.68 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11445     0x0020     !    1
       24305     0x0010     !    2
       37215     0x0020     !    3
       50175     0x0010     !    4
       63195     0x0020     !    5
       76265     0x0010     !    6
       89390     0x0020     !    7
      102575     0x0010     !    8
      115815     0x0020     !    9
      129115     0x0010     !   10
      142470     0x0020     !   11
      155885     0x0010     !   12
      169360     0x0020     !   13
      182900     0x0010     !   14
      196495     0x0020     !   15
      210155     0x0010     !   16
      223880     0x0020     !   17
      237670     0x0010     !   18
      251520     0x0020     !   19
      265440     0x0010     !   20
      279425     0x0020     !   21
      293480     0x0010     !   22
      307605     0x0020     !   23
      321795     0x0010     !   24
      336060     0x0020     !   25
      350400     0x0010     !   26
      364810     0x0020     !   27
      379290     0x0010     !   28
      393850     0x0020     !   29
      408490     0x0010     !   30
      423205     0x0020     !   31
      437995     0x0010     !   32
      452870     0x0020     !   33
      467825     0x0010     !   34
      482865     0x0020     !   35
      497990     0x0010     !   36
      513200     0x0020     !   37
      528500     0x0010     !   38
      543885     0x0020     !   39
      559360     0x0010     !   40
      574930     0x0020     !   41
      590595     0x0010     !   42
      606355     0x0020     !   43
      622210     0x0010     !   44
      638170     0x0020     !   45
      654225     0x0010     !   46
      670385     0x0020     !   47
      686650     0x0010     !   48
      703025     0x0020     !   49
      719505     0x0010     !   50
      736100     0x0020     !   51
      752810     0x0010     !   52
      769630     0x0020     !   53
      786575     0x0010     !   54
      803640     0x0020     !   55
      820825     0x0010     !   56
      838140     0x0020     !   57
      855585     0x0010     !   58
      873165     0x0020     !   59
      890875     0x0010     !   60
      908725     0x0020     !   61
      926720     0x0010     !   62
      944855     0x0020     !   63
      963145     0x0010     !   64
      981585     0x0020     !   65
     1000180     0x0010     !   66
     1018940     0x0020     !   67
     1037860     0x0010     !   68
     1056955     0x0020     !   69
     1076220     0x0010     !   70
     1095665     0x0020     !   71
     1115295     0x0010     !   72
     1135115     0x0020     !   73
     1155125     0x0010     !   74
     1175340     0x0020     !   75
     1195760     0x0010     !   76
     1216395     0x0020     !   77
     1237250     0x0010     !   78
     1258335     0x0020     !   79
     1279650     0x0010     !   80
     1301210     0x0020     !   81
     1323025     0x0010     !   82
     1345095     0x0020     !   83
     1367440     0x0010     !   84
     1390060     0x0020     !   85
     1412975     0x0010     !   86
     1436195     0x0020     !   87
     1459725     0x0010     !   88
     1483590     0x0020     !   89
     1507790     0x0010     !   90
     1532350     0x0020     !   91
     1557285     0x0010     !   92
     1582615     0x0020     !   93
     1608350     0x0010     !   94
     1634520     0x0020     !   95
     1661140     0x0010     !   96
     1688240     0x0020     !   97
     1715845     0x0010     !   98
     1743985     0x0020     !   99
     1772690     0x0010     !  100
     1802000     0x0020     !  101
     1831950     0x0010     !  102
     1862585     0x0020     !  103
     1893955     0x0010     !  104
     1926120     0x0020     !  105
     1959135     0x0010     !  106
     1993075     0x0020     !  107
     2028025     0x0010     !  108
     2064080     0x0020     !  109
     2101350     0x0010     !  110
     2139965     0x0020     !  111
     2180090     0x0010     !  112
     2221905     0x0020     !  113
     2265660     0x0010     !  114
     2311635     0x0020     !  115
     2360220     0x0010     !  116
     2411915     0x0020     !  117
     2467400     0x0010     !  118
     2527660     0x0020     !  119
     2594200     0x0010     !  120
     2669520     0x0020     !  121
     2758440     0x0010     !  122
     2873185     0x0000     !  123
     3088491     0x0000     !  124
#
#
# vx_i: 430.00 vx_f:  34.92 stages:123 phase:  56.68 mass:  17.00
