# vx_i: 440.00 vx_f:   0.00 stages:123 phase:  58.68 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11350     0x0020     !    1
       23910     0x0010     !    2
       36525     0x0020     !    3
       49195     0x0010     !    4
       61910     0x0020     !    5
       74685     0x0010     !    6
       87510     0x0020     !    7
      100385     0x0010     !    8
      113320     0x0020     !    9
      126310     0x0010     !   10
      139355     0x0020     !   11
      152460     0x0010     !   12
      165620     0x0020     !   13
      178840     0x0010     !   14
      192120     0x0020     !   15
      205455     0x0010     !   16
      218855     0x0020     !   17
      232320     0x0010     !   18
      245840     0x0020     !   19
      259430     0x0010     !   20
      273080     0x0020     !   21
      286800     0x0010     !   22
      300585     0x0020     !   23
      314435     0x0010     !   24
      328355     0x0020     !   25
      342345     0x0010     !   26
      356405     0x0020     !   27
      370535     0x0010     !   28
      384740     0x0020     !   29
      399015     0x0010     !   30
      413370     0x0020     !   31
      427795     0x0010     !   32
      442300     0x0020     !   33
      456885     0x0010     !   34
      471550     0x0020     !   35
      486295     0x0010     !   36
      501125     0x0020     !   37
      516035     0x0010     !   38
      531030     0x0020     !   39
      546115     0x0010     !   40
      561285     0x0020     !   41
      576550     0x0010     !   42
      591900     0x0020     !   43
      607350     0x0010     !   44
      622890     0x0020     !   45
      638530     0x0010     !   46
      654265     0x0020     !   47
      670105     0x0010     !   48
      686045     0x0020     !   49
      702090     0x0010     !   50
      718240     0x0020     !   51
      734500     0x0010     !   52
      750870     0x0020     !   53
      767350     0x0010     !   54
      783950     0x0020     !   55
      800665     0x0010     !   56
      817505     0x0020     !   57
      834465     0x0010     !   58
      851550     0x0020     !   59
      868765     0x0010     !   60
      886115     0x0020     !   61
      903595     0x0010     !   62
      921215     0x0020     !   63
      938975     0x0010     !   64
      956880     0x0020     !   65
      974935     0x0010     !   66
      993140     0x0020     !   67
     1011505     0x0010     !   68
     1030025     0x0020     !   69
     1048715     0x0010     !   70
     1067570     0x0020     !   71
     1086595     0x0010     !   72
     1105805     0x0020     !   73
     1125195     0x0010     !   74
     1144775     0x0020     !   75
     1164550     0x0010     !   76
     1184525     0x0020     !   77
     1204705     0x0010     !   78
     1225100     0x0020     !   79
     1245715     0x0010     !   80
     1266555     0x0020     !   81
     1287630     0x0010     !   82
     1308950     0x0020     !   83
     1330520     0x0010     !   84
     1352355     0x0020     !   85
     1374455     0x0010     !   86
     1396840     0x0020     !   87
     1419515     0x0010     !   88
     1442495     0x0020     !   89
     1465790     0x0010     !   90
     1489415     0x0020     !   91
     1513385     0x0010     !   92
     1537710     0x0020     !   93
     1562415     0x0010     !   94
     1587515     0x0020     !   95
     1613025     0x0010     !   96
     1638975     0x0020     !   97
     1665375     0x0010     !   98
     1692265     0x0020     !   99
     1719660     0x0010     !  100
     1747600     0x0020     !  101
     1776110     0x0010     !  102
     1805235     0x0020     !  103
     1835010     0x0010     !  104
     1865480     0x0020     !  105
     1896700     0x0010     !  106
     1928730     0x0020     !  107
     1961630     0x0010     !  108
     1995480     0x0020     !  109
     2030370     0x0010     !  110
     2066390     0x0020     !  111
     2103670     0x0010     !  112
     2142350     0x0020     !  113
     2182595     0x0010     !  114
     2224615     0x0020     !  115
     2268670     0x0010     !  116
     2315090     0x0020     !  117
     2364290     0x0010     !  118
     2416855     0x0020     !  119
     2473580     0x0010     !  120
     2535640     0x0020     !  121
     2604915     0x0010     !  122
     2684720     0x0000     !  123
     2808961     0x0000     !  124
#
#
# vx_i: 440.00 vx_f:  60.02 stages:123 phase:  58.68 mass:  17.00
