# vx_i: 450.00 vx_f:   0.00 stages:123 phase:  62.39 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11370     0x0020     !    1
       23655     0x0010     !    2
       35995     0x0020     !    3
       48380     0x0010     !    4
       60820     0x0020     !    5
       73310     0x0010     !    6
       85855     0x0020     !    7
       98455     0x0010     !    8
      111105     0x0020     !    9
      123815     0x0010     !   10
      136575     0x0020     !   11
      149395     0x0010     !   12
      162275     0x0020     !   13
      175210     0x0010     !   14
      188205     0x0020     !   15
      201260     0x0010     !   16
      214375     0x0020     !   17
      227550     0x0010     !   18
      240790     0x0020     !   19
      254090     0x0010     !   20
      267455     0x0020     !   21
      280885     0x0010     !   22
      294385     0x0020     !   23
      307950     0x0010     !   24
      321580     0x0020     !   25
      335280     0x0010     !   26
      349050     0x0020     !   27
      362895     0x0010     !   28
      376810     0x0020     !   29
      390795     0x0010     !   30
      404860     0x0020     !   31
      418995     0x0010     !   32
      433210     0x0020     !   33
      447505     0x0010     !   34
      461880     0x0020     !   35
      476335     0x0010     !   36
      490870     0x0020     !   37
      505490     0x0010     !   38
      520195     0x0020     !   39
      534990     0x0010     !   40
      549870     0x0020     !   41
      564840     0x0010     !   42
      579900     0x0020     !   43
      595055     0x0010     !   44
      610305     0x0020     !   45
      625655     0x0010     !   46
      641100     0x0020     !   47
      656645     0x0010     !   48
      672295     0x0020     !   49
      688050     0x0010     !   50
      703910     0x0020     !   51
      719880     0x0010     !   52
      735960     0x0020     !   53
      752155     0x0010     !   54
      768465     0x0020     !   55
      784895     0x0010     !   56
      801445     0x0020     !   57
      818120     0x0010     !   58
      834920     0x0020     !   59
      851850     0x0010     !   60
      868915     0x0020     !   61
      886115     0x0010     !   62
      903455     0x0020     !   63
      920935     0x0010     !   64
      938565     0x0020     !   65
      956340     0x0010     !   66
      974270     0x0020     !   67
      992360     0x0010     !   68
     1010615     0x0020     !   69
     1029035     0x0010     !   70
     1047625     0x0020     !   71
     1066390     0x0010     !   72
     1085335     0x0020     !   73
     1104470     0x0010     !   74
     1123795     0x0020     !   75
     1143320     0x0010     !   76
     1163050     0x0020     !   77
     1182990     0x0010     !   78
     1203150     0x0020     !   79
     1223530     0x0010     !   80
     1244150     0x0020     !   81
     1265005     0x0010     !   82
     1286110     0x0020     !   83
     1307480     0x0010     !   84
     1329115     0x0020     !   85
     1351025     0x0010     !   86
     1373230     0x0020     !   87
     1395735     0x0010     !   88
     1418555     0x0020     !   89
     1441705     0x0010     !   90
     1465200     0x0020     !   91
     1489050     0x0010     !   92
     1513275     0x0020     !   93
     1537895     0x0010     !   94
     1562930     0x0020     !   95
     1588400     0x0010     !   96
     1614325     0x0020     !   97
     1640740     0x0010     !   98
     1667665     0x0020     !   99
     1695135     0x0010     !  100
     1723185     0x0020     !  101
     1751850     0x0010     !  102
     1781170     0x0020     !  103
     1811200     0x0010     !  104
     1841990     0x0020     !  105
     1873605     0x0010     !  106
     1906105     0x0020     !  107
     1939580     0x0010     !  108
     1974115     0x0020     !  109
     2009820     0x0010     !  110
     2046830     0x0020     !  111
     2085285     0x0010     !  112
     2125380     0x0020     !  113
     2167345     0x0010     !  114
     2211460     0x0020     !  115
     2258105     0x0010     !  116
     2307765     0x0020     !  117
     2361115     0x0010     !  118
     2419125     0x0020     !  119
     2483285     0x0010     !  120
     2556115     0x0020     !  121
     2642515     0x0010     !  122
     2755405     0x0000     !  123
     2964251     0x0000     !  124
#
#
# vx_i: 450.00 vx_f:  35.16 stages:123 phase:  62.39 mass:  17.00
