# vx_i: 410.00 vx_f:   0.00 stages:123 phase:  51.52 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11570     0x0020     !    1
       25055     0x0010     !    2
       38595     0x0020     !    3
       52190     0x0010     !    4
       65840     0x0020     !    5
       79550     0x0010     !    6
       93315     0x0020     !    7
      107140     0x0010     !    8
      121030     0x0020     !    9
      134975     0x0010     !   10
      148980     0x0020     !   11
      163050     0x0010     !   12
      177180     0x0020     !   13
      191375     0x0010     !   14
      205635     0x0020     !   15
      219965     0x0010     !   16
      234355     0x0020     !   17
      248815     0x0010     !   18
      263340     0x0020     !   19
      277940     0x0010     !   20
      292605     0x0020     !   21
      307345     0x0010     !   22
      322155     0x0020     !   23
      337035     0x0010     !   24
      351995     0x0020     !   25
      367030     0x0010     !   26
      382140     0x0020     !   27
      397330     0x0010     !   28
      412595     0x0020     !   29
      427945     0x0010     !   30
      443375     0x0020     !   31
      458885     0x0010     !   32
      474485     0x0020     !   33
      490165     0x0010     !   34
      505935     0x0020     !   35
      521795     0x0010     !   36
      537745     0x0020     !   37
      553785     0x0010     !   38
      569915     0x0020     !   39
      586145     0x0010     !   40
      602470     0x0020     !   41
      618895     0x0010     !   42
      635420     0x0020     !   43
      652045     0x0010     !   44
      668775     0x0020     !   45
      685610     0x0010     !   46
      702555     0x0020     !   47
      719610     0x0010     !   48
      736775     0x0020     !   49
      754055     0x0010     !   50
      771455     0x0020     !   51
      788970     0x0010     !   52
      806610     0x0020     !   53
      824370     0x0010     !   54
      842260     0x0020     !   55
      860280     0x0010     !   56
      878435     0x0020     !   57
      896720     0x0010     !   58
      915145     0x0020     !   59
      933715     0x0010     !   60
      952430     0x0020     !   61
      971290     0x0010     !   62
      990305     0x0020     !   63
     1009475     0x0010     !   64
     1028805     0x0020     !   65
     1048300     0x0010     !   66
     1067960     0x0020     !   67
     1087795     0x0010     !   68
     1107805     0x0020     !   69
     1128000     0x0010     !   70
     1148380     0x0020     !   71
     1168955     0x0010     !   72
     1189725     0x0020     !   73
     1210700     0x0010     !   74
     1231885     0x0020     !   75
     1253290     0x0010     !   76
     1274915     0x0020     !   77
     1296770     0x0010     !   78
     1318860     0x0020     !   79
     1341200     0x0010     !   80
     1363790     0x0020     !   81
     1386645     0x0010     !   82
     1409775     0x0020     !   83
     1433185     0x0010     !   84
     1456890     0x0020     !   85
     1480895     0x0010     !   86
     1505220     0x0020     !   87
     1529870     0x0010     !   88
     1554865     0x0020     !   89
     1580220     0x0010     !   90
     1605945     0x0020     !   91
     1632065     0x0010     !   92
     1658590     0x0020     !   93
     1685540     0x0010     !   94
     1712945     0x0020     !   95
     1740820     0x0010     !   96
     1769195     0x0020     !   97
     1798100     0x0010     !   98
     1827555     0x0020     !   99
     1857605     0x0010     !  100
     1888280     0x0020     !  101
     1919625     0x0010     !  102
     1951680     0x0020     !  103
     1984505     0x0010     !  104
     2018150     0x0020     !  105
     2052680     0x0010     !  106
     2088175     0x0020     !  107
     2124715     0x0010     !  108
     2162405     0x0020     !  109
     2201350     0x0010     !  110
     2241690     0x0020     !  111
     2283595     0x0010     !  112
     2327245     0x0020     !  113
     2372895     0x0010     !  114
     2420840     0x0020     !  115
     2471465     0x0010     !  116
     2525280     0x0020     !  117
     2582970     0x0010     !  118
     2645530     0x0020     !  119
     2714445     0x0010     !  120
     2792170     0x0020     !  121
     2883330     0x0010     !  122
     2999135     0x0000     !  123
     3217278     0x0000     !  124
#
#
# vx_i: 410.00 vx_f:  35.19 stages:123 phase:  51.52 mass:  17.00
