# vx_i: 420.00 vx_f:   0.00 stages:123 phase:  30.00 mass:  17.00
#
#
[1]
        1010     0x0010     !  
        9750     0x0020     !    1
       22880     0x0010     !    2
       36040     0x0020     !    3
       49230     0x0010     !    4
       62450     0x0020     !    5
       75700     0x0010     !    6
       88980     0x0020     !    7
      102290     0x0010     !    8
      115625     0x0020     !    9
      128995     0x0010     !   10
      142395     0x0020     !   11
      155825     0x0010     !   12
      169285     0x0020     !   13
      182775     0x0010     !   14
      196300     0x0020     !   15
      209855     0x0010     !   16
      223440     0x0020     !   17
      237060     0x0010     !   18
      250710     0x0020     !   19
      264390     0x0010     !   20
      278105     0x0020     !   21
      291855     0x0010     !   22
      305635     0x0020     !   23
      319450     0x0010     !   24
      333300     0x0020     !   25
      347180     0x0010     !   26
      361100     0x0020     !   27
      375050     0x0010     !   28
      389035     0x0020     !   29
      403055     0x0010     !   30
      417110     0x0020     !   31
      431200     0x0010     !   32
      445325     0x0020     !   33
      459485     0x0010     !   34
      473685     0x0020     !   35
      487920     0x0010     !   36
      502190     0x0020     !   37
      516500     0x0010     !   38
      530845     0x0020     !   39
      545230     0x0010     !   40
      559650     0x0020     !   41
      574110     0x0010     !   42
      588610     0x0020     !   43
      603145     0x0010     !   44
      617720     0x0020     !   45
      632335     0x0010     !   46
      646995     0x0020     !   47
      661690     0x0010     !   48
      676425     0x0020     !   49
      691200     0x0010     !   50
      706020     0x0020     !   51
      720880     0x0010     !   52
      735780     0x0020     !   53
      750725     0x0010     !   54
      765710     0x0020     !   55
      780740     0x0010     !   56
      795810     0x0020     !   57
      810925     0x0010     !   58
      826085     0x0020     !   59
      841290     0x0010     !   60
      856540     0x0020     !   61
      871835     0x0010     !   62
      887175     0x0020     !   63
      902560     0x0010     !   64
      917990     0x0020     !   65
      933470     0x0010     !   66
      949000     0x0020     !   67
      964575     0x0010     !   68
      980195     0x0020     !   69
      995865     0x0010     !   70
     1011585     0x0020     !   71
     1027355     0x0010     !   72
     1043175     0x0020     !   73
     1059045     0x0010     !   74
     1074970     0x0020     !   75
     1090940     0x0010     !   76
     1106965     0x0020     !   77
     1123040     0x0010     !   78
     1139175     0x0020     !   79
     1155355     0x0010     !   80
     1171595     0x0020     !   81
     1187885     0x0010     !   82
     1204235     0x0020     !   83
     1220635     0x0010     !   84
     1237095     0x0020     !   85
     1253615     0x0010     !   86
     1270185     0x0020     !   87
     1286820     0x0010     !   88
     1303510     0x0020     !   89
     1320260     0x0010     !   90
     1337070     0x0020     !   91
     1353940     0x0010     !   92
     1370875     0x0020     !   93
     1387865     0x0010     !   94
     1404925     0x0020     !   95
     1422045     0x0010     !   96
     1439225     0x0020     !   97
     1456475     0x0010     !   98
     1473790     0x0020     !   99
     1491170     0x0010     !  100
     1508620     0x0020     !  101
     1526135     0x0010     !  102
     1543720     0x0020     !  103
     1561370     0x0010     !  104
     1579095     0x0020     !  105
     1596890     0x0010     !  106
     1614755     0x0020     !  107
     1632695     0x0010     !  108
     1650710     0x0020     !  109
     1668795     0x0010     !  110
     1686960     0x0020     !  111
     1705200     0x0010     !  112
     1723520     0x0020     !  113
     1741915     0x0010     !  114
     1760390     0x0020     !  115
     1778945     0x0010     !  116
     1797585     0x0020     !  117
     1816305     0x0010     !  118
     1835110     0x0020     !  119
     1854000     0x0010     !  120
     1872975     0x0020     !  121
     1892035     0x0010     !  122
     1911190     0x0000     !  123
     1940341     0x0000     !  124
#
#
# vx_i: 420.00 vx_f: 285.86 stages:123 phase:  30.00 mass:  17.00
