# vx_i: 420.00 vx_f:   0.00 stages:123 phase:  54.20 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11515     0x0020     !    1
       24680     0x0010     !    2
       37895     0x0020     !    3
       51165     0x0010     !    4
       64495     0x0020     !    5
       77880     0x0010     !    6
       91320     0x0020     !    7
      104815     0x0010     !    8
      118375     0x0020     !    9
      131990     0x0010     !   10
      145665     0x0020     !   11
      159400     0x0010     !   12
      173200     0x0020     !   13
      187060     0x0010     !   14
      200985     0x0020     !   15
      214970     0x0010     !   16
      229025     0x0020     !   17
      243145     0x0010     !   18
      257330     0x0020     !   19
      271585     0x0010     !   20
      285905     0x0020     !   21
      300300     0x0010     !   22
      314760     0x0020     !   23
      329295     0x0010     !   24
      343905     0x0020     !   25
      358590     0x0010     !   26
      373345     0x0020     !   27
      388180     0x0010     !   28
      403090     0x0020     !   29
      418080     0x0010     !   30
      433150     0x0020     !   31
      448305     0x0010     !   32
      463540     0x0020     !   33
      478860     0x0010     !   34
      494260     0x0020     !   35
      509755     0x0010     !   36
      525335     0x0020     !   37
      541005     0x0010     !   38
      556765     0x0020     !   39
      572620     0x0010     !   40
      588570     0x0020     !   41
      604615     0x0010     !   42
      620760     0x0020     !   43
      637005     0x0010     !   44
      653355     0x0020     !   45
      669805     0x0010     !   46
      686360     0x0020     !   47
      703025     0x0010     !   48
      719805     0x0020     !   49
      736690     0x0010     !   50
      753695     0x0020     !   51
      770815     0x0010     !   52
      788055     0x0020     !   53
      805415     0x0010     !   54
      822905     0x0020     !   55
      840520     0x0010     !   56
      858265     0x0020     !   57
      876140     0x0010     !   58
      894155     0x0020     !   59
      912310     0x0010     !   60
      930610     0x0020     !   61
      949050     0x0010     !   62
      967645     0x0020     !   63
      986390     0x0010     !   64
     1005295     0x0020     !   65
     1024360     0x0010     !   66
     1043595     0x0020     !   67
     1062995     0x0010     !   68
     1082570     0x0020     !   69
     1102325     0x0010     !   70
     1122265     0x0020     !   71
     1142395     0x0010     !   72
     1162720     0x0020     !   73
     1183250     0x0010     !   74
     1203980     0x0020     !   75
     1224930     0x0010     !   76
     1246095     0x0020     !   77
     1267490     0x0010     !   78
     1289120     0x0020     !   79
     1310990     0x0010     !   80
     1333115     0x0020     !   81
     1355500     0x0010     !   82
     1378150     0x0020     !   83
     1401085     0x0010     !   84
     1424305     0x0020     !   85
     1447830     0x0010     !   86
     1471670     0x0020     !   87
     1495830     0x0010     !   88
     1520335     0x0020     !   89
     1545190     0x0010     !   90
     1570420     0x0020     !   91
     1596035     0x0010     !   92
     1622060     0x0020     !   93
     1648510     0x0010     !   94
     1675405     0x0020     !   95
     1702770     0x0010     !   96
     1730635     0x0020     !   97
     1759025     0x0010     !   98
     1787970     0x0020     !   99
     1817505     0x0010     !  100
     1847670     0x0020     !  101
     1878500     0x0010     !  102
     1910050     0x0020     !  103
     1942365     0x0010     !  104
     1975510     0x0020     !  105
     2009545     0x0010     !  106
     2044555     0x0020     !  107
     2080625     0x0010     !  108
     2117850     0x0020     !  109
     2156360     0x0010     !  110
     2196295     0x0020     !  111
     2237825     0x0010     !  112
     2281150     0x0020     !  113
     2326540     0x0010     !  114
     2374310     0x0020     !  115
     2424885     0x0010     !  116
     2478825     0x0020     !  117
     2536905     0x0010     !  118
     2600260     0x0020     !  119
     2670660     0x0010     !  120
     2751160     0x0020     !  121
     2848030     0x0010     !  122
     2979790     0x0000     !  123
     3262485     0x0000     !  124
#
#
# vx_i: 420.00 vx_f:  26.86 stages:123 phase:  54.20 mass:  17.00
