# vx_i: 440.00 vx_f:   0.00 stages:123 phase:  59.44 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11400     0x0020     !    1
       23965     0x0010     !    2
       36580     0x0020     !    3
       49250     0x0010     !    4
       61970     0x0020     !    5
       74745     0x0010     !    6
       87575     0x0020     !    7
      100460     0x0010     !    8
      113400     0x0020     !    9
      126395     0x0010     !   10
      139450     0x0020     !   11
      152560     0x0010     !   12
      165730     0x0020     !   13
      178960     0x0010     !   14
      192245     0x0020     !   15
      205595     0x0010     !   16
      219010     0x0020     !   17
      232485     0x0010     !   18
      246025     0x0020     !   19
      259625     0x0010     !   20
      273295     0x0020     !   21
      287030     0x0010     !   22
      300835     0x0020     !   23
      314705     0x0010     !   24
      328645     0x0020     !   25
      342655     0x0010     !   26
      356740     0x0020     !   27
      370895     0x0010     !   28
      385125     0x0020     !   29
      399430     0x0010     !   30
      413810     0x0020     !   31
      428270     0x0010     !   32
      442805     0x0020     !   33
      457420     0x0010     !   34
      472120     0x0020     !   35
      486900     0x0010     !   36
      501765     0x0020     !   37
      516720     0x0010     !   38
      531755     0x0020     !   39
      546885     0x0010     !   40
      562100     0x0020     !   41
      577410     0x0010     !   42
      592810     0x0020     !   43
      608310     0x0010     !   44
      623905     0x0020     !   45
      639600     0x0010     !   46
      655395     0x0020     !   47
      671290     0x0010     !   48
      687295     0x0020     !   49
      703405     0x0010     !   50
      719620     0x0020     !   51
      735950     0x0010     !   52
      752395     0x0020     !   53
      768955     0x0010     !   54
      785635     0x0020     !   55
      802435     0x0010     !   56
      819355     0x0020     !   57
      836405     0x0010     !   58
      853585     0x0020     !   59
      870900     0x0010     !   60
      888345     0x0020     !   61
      905935     0x0010     !   62
      923665     0x0020     !   63
      941540     0x0010     !   64
      959560     0x0020     !   65
      977740     0x0010     !   66
      996075     0x0020     !   67
     1014570     0x0010     !   68
     1033235     0x0020     !   69
     1052065     0x0010     !   70
     1071075     0x0020     !   71
     1090260     0x0010     !   72
     1109635     0x0020     !   73
     1129195     0x0010     !   74
     1148955     0x0020     !   75
     1168920     0x0010     !   76
     1189090     0x0020     !   77
     1209475     0x0010     !   78
     1230085     0x0020     !   79
     1250925     0x0010     !   80
     1272000     0x0020     !   81
     1293325     0x0010     !   82
     1314900     0x0020     !   83
     1336745     0x0010     !   84
     1358860     0x0020     !   85
     1381265     0x0010     !   86
     1403960     0x0020     !   87
     1426970     0x0010     !   88
     1450295     0x0020     !   89
     1473960     0x0010     !   90
     1497975     0x0020     !   91
     1522355     0x0010     !   92
     1547115     0x0020     !   93
     1572280     0x0010     !   94
     1597865     0x0020     !   95
     1623900     0x0010     !   96
     1650400     0x0020     !   97
     1677390     0x0010     !   98
     1704910     0x0020     !   99
     1732980     0x0010     !  100
     1761645     0x0020     !  101
     1790935     0x0010     !  102
     1820895     0x0020     !  103
     1851580     0x0010     !  104
     1883035     0x0020     !  105
     1915330     0x0010     !  106
     1948535     0x0020     !  107
     1982725     0x0010     !  108
     2018000     0x0020     !  109
     2054465     0x0010     !  110
     2092250     0x0020     !  111
     2131515     0x0010     !  112
     2172450     0x0020     !  113
     2215275     0x0010     !  114
     2260290     0x0020     !  115
     2307870     0x0010     !  116
     2358510     0x0020     !  117
     2412880     0x0010     !  118
     2471965     0x0020     !  119
     2537255     0x0010     !  120
     2611240     0x0020     !  121
     2698775     0x0010     !  122
     2812325     0x0000     !  123
     3023655     0x0000     !  124
#
#
# vx_i: 440.00 vx_f:  35.18 stages:123 phase:  59.44 mass:  17.00
