2600	0.02042
2599	0.02039
2598	0.01982
2597	0.02007
2596	0.02035
2595	0.0197
2594	0.01987
2593	0.01997
2592	0.02
2591	0.02002
2590	0.02017
2589	0.0202
2588	0.01978
2587	0.01942
2586	0.02016
2585	0.01986
2584	0.01969
2583	0.01993
2582	0.02007
2581	0.01982
2580	0.02003
2579	0.02023
2578	0.01975
2577	0.01996
2576	0.02003
2575	0.02005
2574	0.01991
2573	0.02025
2572	0.02022
2571	0.02031
2570	0.02016
2569	0.02007
2568	0.0202
2567	0.02011
2566	0.02049
2565	0.02034
2564	0.02024
2563	0.02007
2562	0.02026
2561	0.02057
2560	0.02056
2559	0.02046
2558	0.02054
2557	0.0203
2556	0.02053
2555	0.02057
2554	0.02081
2553	0.02083
2552	0.0209
2551	0.02075
2550	0.02095
2549	0.02081
2548	0.02127
2547	0.02083
2546	0.02097
2545	0.02098
2544	0.02096
2543	0.0212
2542	0.02086
2541	0.02089
2540	0.02056
2539	0.02073
2538	0.02056
2537	0.0207
2536	0.02064
2535	0.02073
2534	0.02089
2533	0.02058
2532	0.02054
2531	0.02059
2530	0.02032
2529	0.0203
2528	0.02032
2527	0.0203
2526	0.02042
2525	0.02
2524	0.02017
2523	0.01985
2522	0.01988
2521	0.01986
2520	0.01984
2519	0.01975
2518	0.01996
2517	0.01951
2516	0.01954
2515	0.01958
2514	0.01964
2513	0.01955
2512	0.0197
2511	0.01948
2510	0.01948
2509	0.0197
2508	0.01957
2507	0.01953
2506	0.01936
2505	0.01956
2504	0.01932
2503	0.01943
2502	0.01934
2501	0.01971
2500	0.01943
2499	0.01969
2498	0.01949
2497	0.01946
2496	0.01958
2495	0.01962
2494	0.01964
2493	0.01929
2492	0.01943
2491	0.01953
2490	0.01937
2489	0.0193
2488	0.01921
2487	0.01919
2486	0.01923
2485	0.01895
2484	0.01884
2483	0.01885
2482	0.01877
2481	0.01861
2480	0.0186
2479	0.01826
2478	0.01824
2477	0.01806
2476	0.01798
2475	0.01762
2474	0.01759
2473	0.01744
2472	0.0173
2471	0.01701
2470	0.01702
2469	0.01674
2468	0.01664
2467	0.01652
2466	0.01637
2465	0.01626
2464	0.01618
2463	0.01618
2462	0.01614
2461	0.016
2460	0.01596
2459	0.01604
2458	0.01605
2457	0.01603
2456	0.01595
2455	0.01606
2454	0.01612
2453	0.01623
2452	0.01626
2451	0.01635
2450	0.0164
2449	0.01646
2448	0.0164
2447	0.01642
2446	0.01664
2445	0.01652
2444	0.01683
2443	0.01678
2442	0.01679
2441	0.01693
2440	0.01694
2439	0.01693
2438	0.01693
2437	0.01691
2436	0.01698
2435	0.01684
2434	0.01686
2433	0.01682
2432	0.01683
2431	0.0168
2430	0.01662
2429	0.01665
2428	0.01654
2427	0.01655
2426	0.01649
2425	0.01634
2424	0.01636
2423	0.01613
2422	0.01605
2421	0.0159
2420	0.01578
2419	0.01572
2418	0.01572
2417	0.01551
2416	0.01542
2415	0.01542
2414	0.0154
2413	0.0151
2412	0.0151
2411	0.01505
2410	0.01491
2409	0.01483
2408	0.01482
2407	0.01456
2406	0.01452
2405	0.01452
2404	0.01442
2403	0.01431
2402	0.01422
2401	0.01419
2400	0.01406
2399	0.01403
2398	0.014
2397	0.01396
2396	0.01391
2395	0.0138
2394	0.01379
2393	0.01375
2392	0.01369
2391	0.01358
2390	0.01362
2389	0.01352
2388	0.01352
2387	0.01336
2386	0.01338
2385	0.01334
2384	0.01326
2383	0.01318
2382	0.01304
2381	0.01313
2380	0.01297
2379	0.01293
2378	0.01287
2377	0.01282
2376	0.01274
2375	0.01267
2374	0.01258
2373	0.01247
2372	0.01245
2371	0.01232
2370	0.01222
2369	0.01212
2368	0.01211
2367	0.01207
2366	0.01202
2365	0.01182
2364	0.01175
2363	0.01182
2362	0.01163
2361	0.01164
2360	0.01152
2359	0.01139
2358	0.01133
2357	0.01128
2356	0.01109
2355	0.01109
2354	0.011
2353	0.01098
2352	0.01079
2351	0.01071
2350	0.01063
2349	0.01065
2348	0.0106
2347	0.0105
2346	0.01032
2345	0.01033
2344	0.01022
2343	0.01015
2342	0.01004
2341	0.00997
2340	0.00986
2339	0.00987
2338	0.00958
2337	0.00952
2336	0.00947
2335	0.00938
2334	0.00913
2333	0.009
2332	0.00891
2331	0.00885
2330	0.00874
2329	0.00869
2328	0.00856
2327	0.00829
2326	0.00821
2325	0.00799
2324	0.00788
2323	0.00776
2322	0.00779
2321	0.00759
2320	0.00747
2319	0.00728
2318	0.0072
2317	0.00706
2316	0.00692
2315	0.00694
2314	0.0067
2313	0.00669
2312	0.00657
2311	0.00649
2310	0.00636
2309	0.00627
2308	0.00624
2307	0.00617
2306	0.0061
2305	0.00601
2304	0.0059
2303	0.00593
2302	0.00585
2301	0.00571
2300	0.00569
2299	0.0057
2298	0.0056
2297	0.00553
2296	0.00553
2295	0.00556
2294	0.00552
2293	0.0054
2292	0.00521
2291	0.00532
2290	0.00531
2289	0.00518
2288	0.0052
2287	0.00506
2286	0.00507
2285	0.00491
2284	0.00485
2283	0.00467
2282	0.00478
2281	0.00486
2280	0.00472
2279	0.00461
2278	0.00454
2277	0.00464
2276	0.00457
