2600	88.46398
2599	88.48546
2598	88.47029
2597	88.43973
2596	88.39728
2595	88.30365
2594	88.18775
2593	88.12531
2592	87.92371
2591	87.72539
2590	87.55061
2589	87.42377
2588	87.23081
2587	87.03672
2586	86.76711
2585	86.58236
2584	86.37110
2583	86.16183
2582	85.90419
2581	85.71103
2580	85.52248
2579	85.34676
2578	85.22158
2577	85.02247
2576	84.87852
2575	84.78572
2574	84.68682
2573	84.59571
2572	84.53306
2571	84.46907
2570	84.49682
2569	84.52117
2568	84.59357
2567	84.69849
2566	84.79609
2565	84.95776
2564	85.13470
2563	85.33283
2562	85.53097
2561	85.71002
2560	85.96407
2559	86.20911
2558	86.46744
2557	86.71417
2556	86.94255
2555	87.20295
2554	87.51289
2553	87.80534
2552	88.10885
2551	88.41451
2550	88.72802
2549	89.02294
2548	89.32372
2547	89.56643
2546	89.78022
2545	89.95463
2544	90.05850
2543	90.17314
2542	90.22159
2541	90.18803
2540	90.12053
2539	90.01389
2538	89.87551
2537	89.68904
2536	89.46212
2535	89.14281
2534	88.81851
2533	88.51006
2532	88.19573
2531	87.82363
2530	87.35241
2529	86.96903
2528	86.60695
2527	86.20481
2526	85.82728
2525	85.36602
2524	84.93878
2523	84.60504
2522	84.26305
2521	83.88829
2520	83.53358
2519	83.22436
2518	82.94401
2517	82.73469
2516	82.55204
2515	82.40168
2514	82.26988
2513	82.21755
2512	82.19467
2511	82.24114
2510	82.33305
2509	82.43607
2508	82.61010
2507	82.79359
2506	83.05716
2505	83.38766
2504	83.71847
2503	84.05008
2502	84.40707
2501	84.80166
2500	85.18778
2499	85.57562
2498	85.95766
2497	86.37859
2496	86.75688
2495	87.11629
2494	87.45453
2493	87.75165
2492	87.95743
2491	88.14315
2490	88.29738
2489	88.42806
2488	88.49595
2487	88.47144
2486	88.34786
2485	88.20479
2484	88.02993
2483	87.76912
2482	87.43638
2481	87.04638
2480	86.63101
2479	86.16674
2478	85.63765
2477	85.08132
2476	84.49728
2475	83.85426
2474	83.22355
2473	82.59837
2472	81.97580
2471	81.37227
2470	80.77340
2469	80.18928
2468	79.68188
2467	79.24200
2466	78.82100
2465	78.43594
2464	78.08833
2463	77.81448
2462	77.61835
2461	77.46885
2460	77.35603
2459	77.34197
2458	77.39837
2457	77.49485
2456	77.64442
2455	77.85879
2454	78.11705
2453	78.42251
2452	78.77764
2451	79.20783
2450	79.65779
2449	80.14830
2448	80.66297
2447	81.18134
2446	81.67995
2445	82.20513
2444	82.72525
2443	83.22253
2442	83.70598
2441	84.11820
2440	84.46965
2439	84.77003
2438	85.02277
2437	85.18136
2436	85.23495
2435	85.19815
2434	85.08585
2433	84.89660
2432	84.58899
2431	84.16784
2430	83.63992
2429	83.04439
2428	82.40184
2427	81.68344
2426	80.89874
2425	80.03596
2424	79.16557
2423	78.28898
2422	77.41412
2421	76.53723
2420	75.64286
2419	74.76227
2418	73.92292
2417	73.13048
2416	72.42559
2415	71.77283
2414	71.18266
2413	70.65270
2412	70.18425
2411	69.79999
2410	69.50511
2409	69.29596
2408	69.16084
2407	69.10499
2406	69.13280
2405	69.24185
2404	69.44059
2403	69.71802
2402	70.10607
2401	70.57750
2400	71.14035
2399	71.80672
2398	72.53749
2397	73.34780
2396	74.20741
2395	75.11022
2394	76.12023
2393	77.19866
2392	78.24429
2391	79.27685
2390	80.32017
2389	81.36394
2388	82.41467
2387	83.40941
2386	84.31991
2385	85.15751
2384	85.92944
2383	86.56257
2382	87.06249
2381	87.43177
2380	87.64430
2379	87.72435
2378	87.69493
2377	87.54058
2376	87.28163
2375	86.94053
2374	86.42795
2373	85.79785
2372	85.10574
2371	84.39615
2370	83.64201
2369	82.81792
2368	81.98958
2367	81.18258
2366	80.34488
2365	79.53750
2364	78.74966
2363	77.99897
2362	77.30360
2361	76.69692
2360	76.13136
2359	75.65809
2358	75.26024
2357	74.90524
2356	74.65458
2355	74.51336
2354	74.46531
2353	74.51110
2352	74.61838
2351	74.77452
2350	75.01035
2349	75.33498
2348	75.75008
2347	76.22298
2346	76.75342
2345	77.27770
2344	77.82147
2343	78.41515
2342	79.01955
2341	79.58964
2340	80.15347
2339	80.65935
2338	81.13556
2337	81.59568
2336	81.98841
2335	82.26751
2334	82.45190
2333	82.56715
2332	82.60250
2331	82.57413
2330	82.46322
2329	82.25567
2328	81.95883
2327	81.59168
2326	81.14035
2325	80.66408
2324	80.13785
2323	79.56885
2322	78.98136
2321	78.41494
2320	77.81431
2319	77.25501
2318	76.71102
2317	76.19639
2316	75.73689
2315	75.33152
2314	75.00231
2313	74.76670
2312	74.58265
2311	74.46240
2310	74.44216
2309	74.51646
2308	74.67574
2307	74.90416
2306	75.26327
2305	75.66004
2304	76.13574
2303	76.69134
2302	77.28770
2301	77.92933
2300	78.61779
2299	79.31590
