#
#
#
#
1010 0x0010 ! 
11365 0x0020 ! 1
23385 0x0010 ! 2
35455 0x0020 ! 3
47570 0x0010 ! 4
59740 0x0020 ! 5
71960 0x0010 ! 6
84235 0x0020 ! 7
96560 0x0010 ! 8
108940 0x0020 ! 9
121370 0x0010 ! 10
133860 0x0020 ! 11
146400 0x0010 ! 12
159000 0x0020 ! 13
171655 0x0010 ! 14
184370 0x0020 ! 15
197145 0x0010 ! 16
209975 0x0020 ! 17
222865 0x0010 ! 18
235820 0x0020 ! 19
248835 0x0010 ! 20
261915 0x0020 ! 21
275055 0x0010 ! 22
288260 0x0020 ! 23
301535 0x0010 ! 24
314875 0x0020 ! 25
328280 0x0010 ! 26
341755 0x0020 ! 27
355300 0x0010 ! 28
368915 0x0020 ! 29
382605 0x0010 ! 30
396365 0x0020 ! 31
410200 0x0010 ! 32
424115 0x0020 ! 33
438100 0x0010 ! 34
452165 0x0020 ! 35
466315 0x0010 ! 36
480540 0x0020 ! 37
494850 0x0010 ! 38
509240 0x0020 ! 39
523720 0x0010 ! 40
538285 0x0020 ! 41
552935 0x0010 ! 42
567680 0x0020 ! 43
582510 0x0010 ! 44
597440 0x0020 ! 45
612460 0x0010 ! 46
627580 0x0020 ! 47
642800 0x0010 ! 48
658120 0x0020 ! 49
673540 0x0010 ! 50
689065 0x0020 ! 51
704700 0x0010 ! 52
720445 0x0020 ! 53
736295 0x0010 ! 54
752265 0x0020 ! 55
768350 0x0010 ! 56
784555 0x0020 ! 57
800880 0x0010 ! 58
817330 0x0020 ! 59
833910 0x0010 ! 60
850620 0x0020 ! 61
867460 0x0010 ! 62
884440 0x0020 ! 63
901560 0x0010 ! 64
918825 0x0020 ! 65
936235 0x0010 ! 66
953795 0x0020 ! 67
971515 0x0010 ! 68
989390 0x0020 ! 69
1007430 0x0010 ! 70
1025640 0x0020 ! 71
1044025 0x0010 ! 72
1062585 0x0020 ! 73
1081330 0x0010 ! 74
1100265 0x0020 ! 75
1119395 0x0010 ! 76
1138725 0x0020 ! 77
1158265 0x0010 ! 78
1178020 0x0020 ! 79
1197995 0x0010 ! 80
1218200 0x0020 ! 81
1238640 0x0010 ! 82
1259330 0x0020 ! 83
1280275 0x0010 ! 84
1301485 0x0020 ! 85
1322970 0x0010 ! 86
1344740 0x0020 ! 87
1366810 0x0010 ! 88
1389190 0x0020 ! 89
1411890 0x0010 ! 90
1434935 0x0020 ! 91
1458335 0x0010 ! 92
1482100 0x0020 ! 93
1506260 0x0010 ! 94
1530825 0x0020 ! 95
1555825 0x0010 ! 96
1581280 0x0020 ! 97
1607210 0x0010 ! 98
1633655 0x0020 ! 99
1660635 0x0010 ! 100
1688190 0x0020 ! 101
1716355 0x0010 ! 102
1745175 0x0020 ! 103
1774700 0x0010 ! 104
1804985 0x0020 ! 105
1836085 0x0010 ! 106
1868070 0x0020 ! 107
1901030 0x0010 ! 108
1935050 0x0020 ! 109
1970240 0x0010 ! 110
2006740 0x0020 ! 111
2044695 0x0010 ! 112
2084305 0x0020 ! 113
2125800 0x0010 ! 114
2169480 0x0020 ! 115
2215730 0x0010 ! 116
2265070 0x0020 ! 117
2318220 0x0010 ! 118
2376215 0x0020 ! 119
2440700 0x0010 ! 120
2514515 0x0020 ! 121
2603510 0x0010 ! 122
2725195 0x0000 ! 123
2966558 0x0000 ! 124
#
#
#
