# vx_i: 420.00 vx_f:   0.00 stages:123 phase:  50.00 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11210     0x0020     !    1
       24365     0x0010     !    2
       37575     0x0020     !    3
       50830     0x0010     !    4
       64140     0x0020     !    5
       77500     0x0010     !    6
       90910     0x0020     !    7
      104375     0x0010     !    8
      117895     0x0020     !    9
      131465     0x0010     !   10
      145095     0x0020     !   11
      158775     0x0010     !   12
      172515     0x0020     !   13
      186310     0x0010     !   14
      200160     0x0020     !   15
      214070     0x0010     !   16
      228040     0x0020     !   17
      242070     0x0010     !   18
      256160     0x0020     !   19
      270310     0x0010     !   20
      284520     0x0020     !   21
      298795     0x0010     !   22
      313135     0x0020     !   23
      327540     0x0010     !   24
      342010     0x0020     !   25
      356545     0x0010     !   26
      371145     0x0020     !   27
      385815     0x0010     !   28
      400555     0x0020     !   29
      415365     0x0010     !   30
      430245     0x0020     !   31
      445200     0x0010     !   32
      460225     0x0020     !   33
      475325     0x0010     !   34
      490500     0x0020     !   35
      505750     0x0010     !   36
      521080     0x0020     !   37
      536490     0x0010     !   38
      551980     0x0020     !   39
      567550     0x0010     !   40
      583200     0x0020     !   41
      598940     0x0010     !   42
      614760     0x0020     !   43
      630670     0x0010     !   44
      646665     0x0020     !   45
      662755     0x0010     !   46
      678930     0x0020     !   47
      695205     0x0010     !   48
      711570     0x0020     !   49
      728030     0x0010     !   50
      744590     0x0020     !   51
      761250     0x0010     !   52
      778010     0x0020     !   53
      794870     0x0010     !   54
      811840     0x0020     !   55
      828915     0x0010     !   56
      846100     0x0020     !   57
      863400     0x0010     !   58
      880810     0x0020     !   59
      898335     0x0010     !   60
      915980     0x0020     !   61
      933745     0x0010     !   62
      951630     0x0020     !   63
      969645     0x0010     !   64
      987785     0x0020     !   65
     1006060     0x0010     !   66
     1024465     0x0020     !   67
     1043010     0x0010     !   68
     1061695     0x0020     !   69
     1080520     0x0010     !   70
     1099495     0x0020     !   71
     1118620     0x0010     !   72
     1137900     0x0020     !   73
     1157335     0x0010     !   74
     1176930     0x0020     !   75
     1196695     0x0010     !   76
     1216630     0x0020     !   77
     1236735     0x0010     !   78
     1257020     0x0020     !   79
     1277490     0x0010     !   80
     1298150     0x0020     !   81
     1319005     0x0010     !   82
     1340055     0x0020     !   83
     1361315     0x0010     !   84
     1382785     0x0020     !   85
     1404475     0x0010     !   86
     1426390     0x0020     !   87
     1448535     0x0010     !   88
     1470925     0x0020     !   89
     1493555     0x0010     !   90
     1516445     0x0020     !   91
     1539605     0x0010     !   92
     1563035     0x0020     !   93
     1586750     0x0010     !   94
     1610760     0x0020     !   95
     1635075     0x0010     !   96
     1659710     0x0020     !   97
     1684675     0x0010     !   98
     1709990     0x0020     !   99
     1735660     0x0010     !  100
     1761710     0x0020     !  101
     1788150     0x0010     !  102
     1815000     0x0020     !  103
     1842285     0x0010     !  104
     1870020     0x0020     !  105
     1898230     0x0010     !  106
     1926940     0x0020     !  107
     1956180     0x0010     !  108
     1985980     0x0020     !  109
     2016370     0x0010     !  110
     2047390     0x0020     !  111
     2079080     0x0010     !  112
     2111485     0x0020     !  113
     2144655     0x0010     !  114
     2178650     0x0020     !  115
     2213530     0x0010     !  116
     2249370     0x0020     !  117
     2286260     0x0010     !  118
     2324285     0x0020     !  119
     2363570     0x0010     !  120
     2404240     0x0020     !  121
     2446455     0x0010     !  122
     2490410     0x0000     !  123
     2554314     0x0000     !  124
#
#
# vx_i: 420.00 vx_f: 120.84 stages:123 phase:  50.00 mass:  17.00
