#
#
#
#
1010 0x0010 ! 
10970 0x0020 ! 1
23820 0x0010 ! 2
36715 0x0020 ! 3
49655 0x0010 ! 4
62645 0x0020 ! 5
75680 0x0010 ! 6
88765 0x0020 ! 7
101900 0x0010 ! 8
115085 0x0020 ! 9
128320 0x0010 ! 10
141605 0x0020 ! 11
154940 0x0010 ! 12
168330 0x0020 ! 13
181770 0x0010 ! 14
195260 0x0020 ! 15
208810 0x0010 ! 16
222410 0x0020 ! 17
236065 0x0010 ! 18
249780 0x0020 ! 19
263545 0x0010 ! 20
277370 0x0020 ! 21
291255 0x0010 ! 22
305195 0x0020 ! 23
319200 0x0010 ! 24
333260 0x0020 ! 25
347380 0x0010 ! 26
361565 0x0020 ! 27
375810 0x0010 ! 28
390120 0x0020 ! 29
404490 0x0010 ! 30
418930 0x0020 ! 31
433435 0x0010 ! 32
448005 0x0020 ! 33
462645 0x0010 ! 34
477350 0x0020 ! 35
492125 0x0010 ! 36
506975 0x0020 ! 37
521895 0x0010 ! 38
536885 0x0020 ! 39
551950 0x0010 ! 40
567090 0x0020 ! 41
582305 0x0010 ! 42
597600 0x0020 ! 43
612970 0x0010 ! 44
628425 0x0020 ! 45
643955 0x0010 ! 46
659570 0x0020 ! 47
675265 0x0010 ! 48
691050 0x0020 ! 49
706915 0x0010 ! 50
722870 0x0020 ! 51
738915 0x0010 ! 52
755050 0x0020 ! 53
771280 0x0010 ! 54
787600 0x0020 ! 55
804015 0x0010 ! 56
820530 0x0020 ! 57
837140 0x0010 ! 58
853855 0x0020 ! 59
870670 0x0010 ! 60
887590 0x0020 ! 61
904615 0x0010 ! 62
921745 0x0020 ! 63
938990 0x0010 ! 64
956345 0x0020 ! 65
973820 0x0010 ! 66
991405 0x0020 ! 67
1009115 0x0010 ! 68
1026945 0x0020 ! 69
1044895 0x0010 ! 70
1062980 0x0020 ! 71
1081190 0x0010 ! 72
1099535 0x0020 ! 73
1118010 0x0010 ! 74
1136630 0x0020 ! 75
1155390 0x0010 ! 76
1174295 0x0020 ! 77
1193350 0x0010 ! 78
1212555 0x0020 ! 79
1231915 0x0010 ! 80
1251435 0x0020 ! 81
1271120 0x0010 ! 82
1290975 0x0020 ! 83
1311000 0x0010 ! 84
1331200 0x0020 ! 85
1351585 0x0010 ! 86
1372155 0x0020 ! 87
1392915 0x0010 ! 88
1413875 0x0020 ! 89
1435035 0x0010 ! 90
1456405 0x0020 ! 91
1477995 0x0010 ! 92
1499800 0x0020 ! 93
1521840 0x0010 ! 94
1544110 0x0020 ! 95
1566630 0x0010 ! 96
1589400 0x0020 ! 97
1612430 0x0010 ! 98
1635730 0x0020 ! 99
1659310 0x0010 ! 100
1683180 0x0020 ! 101
1707355 0x0010 ! 102
1731840 0x0020 ! 103
1756650 0x0010 ! 104
1781800 0x0020 ! 105
1807300 0x0010 ! 106
1833170 0x0020 ! 107
1859425 0x0010 ! 108
1886080 0x0020 ! 109
1913160 0x0010 ! 110
1940680 0x0020 ! 111
1968665 0x0010 ! 112
1997140 0x0020 ! 113
2026130 0x0010 ! 114
2055660 0x0020 ! 115
2085770 0x0010 ! 116
2116490 0x0020 ! 117
2147865 0x0010 ! 118
2179925 0x0020 ! 119
2212730 0x0010 ! 120
2246330 0x0020 ! 121
2280790 0x0010 ! 122
2316170 0x0000 ! 123
2399864 0x0000 ! 124
#
#
#
