# vx_i: 480.00 vx_f:   0.00 stages:123 phase:  10.00 mass:  17.00
#
#
[1]
        1010     0x0010     !  
        7380     0x0020     !    1
       18850     0x0010     !    2
       30325     0x0020     !    3
       41805     0x0010     !    4
       53290     0x0020     !    5
       64785     0x0010     !    6
       76285     0x0020     !    7
       87795     0x0010     !    8
       99305     0x0020     !    9
      110825     0x0010     !   10
      122350     0x0020     !   11
      133880     0x0010     !   12
      145420     0x0020     !   13
      156965     0x0010     !   14
      168515     0x0020     !   15
      180075     0x0010     !   16
      191635     0x0020     !   17
      203205     0x0010     !   18
      214785     0x0020     !   19
      226365     0x0010     !   20
      237955     0x0020     !   21
      249550     0x0010     !   22
      261155     0x0020     !   23
      272760     0x0010     !   24
      284375     0x0020     !   25
      296000     0x0010     !   26
      307625     0x0020     !   27
      319260     0x0010     !   28
      330900     0x0020     !   29
      342550     0x0010     !   30
      354205     0x0020     !   31
      365865     0x0010     !   32
      377530     0x0020     !   33
      389205     0x0010     !   34
      400885     0x0020     !   35
      412570     0x0010     !   36
      424265     0x0020     !   37
      435965     0x0010     !   38
      447670     0x0020     !   39
      459385     0x0010     !   40
      471105     0x0020     !   41
      482830     0x0010     !   42
      494565     0x0020     !   43
      506305     0x0010     !   44
      518050     0x0020     !   45
      529805     0x0010     !   46
      541565     0x0020     !   47
      553330     0x0010     !   48
      565105     0x0020     !   49
      576885     0x0010     !   50
      588675     0x0020     !   51
      600465     0x0010     !   52
      612265     0x0020     !   53
      624075     0x0010     !   54
      635890     0x0020     !   55
      647710     0x0010     !   56
      659535     0x0020     !   57
      671370     0x0010     !   58
      683215     0x0020     !   59
      695060     0x0010     !   60
      706915     0x0020     !   61
      718780     0x0010     !   62
      730650     0x0020     !   63
      742525     0x0010     !   64
      754405     0x0020     !   65
      766295     0x0010     !   66
      778195     0x0020     !   67
      790095     0x0010     !   68
      802005     0x0020     !   69
      813925     0x0010     !   70
      825850     0x0020     !   71
      837780     0x0010     !   72
      849720     0x0020     !   73
      861665     0x0010     !   74
      873620     0x0020     !   75
      885580     0x0010     !   76
      897545     0x0020     !   77
      909520     0x0010     !   78
      921500     0x0020     !   79
      933490     0x0010     !   80
      945485     0x0020     !   81
      957485     0x0010     !   82
      969495     0x0020     !   83
      981515     0x0010     !   84
      993535     0x0020     !   85
     1005570     0x0010     !   86
     1017605     0x0020     !   87
     1029650     0x0010     !   88
     1041705     0x0020     !   89
     1053765     0x0010     !   90
     1065830     0x0020     !   91
     1077905     0x0010     !   92
     1089990     0x0020     !   93
     1102080     0x0010     !   94
     1114175     0x0020     !   95
     1126280     0x0010     !   96
     1138390     0x0020     !   97
     1150510     0x0010     !   98
     1162635     0x0020     !   99
     1174765     0x0010     !  100
     1186905     0x0020     !  101
     1199055     0x0010     !  102
     1211210     0x0020     !  103
     1223375     0x0010     !  104
     1235545     0x0020     !  105
     1247720     0x0010     !  106
     1259905     0x0020     !  107
     1272100     0x0010     !  108
     1284300     0x0020     !  109
     1296510     0x0010     !  110
     1308725     0x0020     !  111
     1320945     0x0010     !  112
     1333175     0x0020     !  113
     1345415     0x0010     !  114
     1357660     0x0020     !  115
     1369915     0x0010     !  116
     1382175     0x0020     !  117
     1394440     0x0010     !  118
     1406720     0x0020     !  119
     1419000     0x0010     !  120
     1431295     0x0020     !  121
     1443590     0x0010     !  122
     1455900     0x0000     !  123
     1475938     0x0000     !  124
#
#
# vx_i: 480.00 vx_f: 446.37 stages:123 phase:  10.00 mass:  17.00
