#
#
#
#
1010 0x0010 ! 
9165 0x0020 ! 1
21415 0x0010 ! 2
33695 0x0020 ! 3
45995 0x0010 ! 4
58315 0x0020 ! 5
70665 0x0010 ! 6
83035 0x0020 ! 7
95430 0x0010 ! 8
107850 0x0020 ! 9
120290 0x0010 ! 10
132760 0x0020 ! 11
145255 0x0010 ! 12
157770 0x0020 ! 13
170315 0x0010 ! 14
182880 0x0020 ! 15
195475 0x0010 ! 16
208095 0x0020 ! 17
220740 0x0010 ! 18
233410 0x0020 ! 19
246105 0x0010 ! 20
258825 0x0020 ! 21
271575 0x0010 ! 22
284350 0x0020 ! 23
297150 0x0010 ! 24
309980 0x0020 ! 25
322830 0x0010 ! 26
335715 0x0020 ! 27
348625 0x0010 ! 28
361560 0x0020 ! 29
374525 0x0010 ! 30
387515 0x0020 ! 31
400535 0x0010 ! 32
413585 0x0020 ! 33
426660 0x0010 ! 34
439765 0x0020 ! 35
452895 0x0010 ! 36
466060 0x0020 ! 37
479250 0x0010 ! 38
492470 0x0020 ! 39
505720 0x0010 ! 40
519000 0x0020 ! 41
532310 0x0010 ! 42
545650 0x0020 ! 43
559020 0x0010 ! 44
572420 0x0020 ! 45
585850 0x0010 ! 46
599310 0x0020 ! 47
612805 0x0010 ! 48
626325 0x0020 ! 49
639880 0x0010 ! 50
653470 0x0020 ! 51
667090 0x0010 ! 52
680740 0x0020 ! 53
694425 0x0010 ! 54
708140 0x0020 ! 55
721890 0x0010 ! 56
735670 0x0020 ! 57
749490 0x0010 ! 58
763335 0x0020 ! 59
777220 0x0010 ! 60
791135 0x0020 ! 61
805090 0x0010 ! 62
819075 0x0020 ! 63
833095 0x0010 ! 64
847150 0x0020 ! 65
861245 0x0010 ! 66
875370 0x0020 ! 67
889535 0x0010 ! 68
903735 0x0020 ! 69
917970 0x0010 ! 70
932240 0x0020 ! 71
946550 0x0010 ! 72
960900 0x0020 ! 73
975285 0x0010 ! 74
989705 0x0020 ! 75
1004165 0x0010 ! 76
1018665 0x0020 ! 77
1033205 0x0010 ! 78
1047780 0x0020 ! 79
1062400 0x0010 ! 80
1077055 0x0020 ! 81
1091750 0x0010 ! 82
1106490 0x0020 ! 83
1121265 0x0010 ! 84
1136085 0x0020 ! 85
1150945 0x0010 ! 86
1165850 0x0020 ! 87
1180795 0x0010 ! 88
1195780 0x0020 ! 89
1210810 0x0010 ! 90
1225885 0x0020 ! 91
1241000 0x0010 ! 92
1256160 0x0020 ! 93
1271370 0x0010 ! 94
1286620 0x0020 ! 95
1301915 0x0010 ! 96
1317255 0x0020 ! 97
1332640 0x0010 ! 98
1348075 0x0020 ! 99
1363555 0x0010 ! 100
1379085 0x0020 ! 101
1394660 0x0010 ! 102
1410285 0x0020 ! 103
1425955 0x0010 ! 104
1441680 0x0020 ! 105
1457450 0x0010 ! 106
1473270 0x0020 ! 107
1489140 0x0010 ! 108
1505065 0x0020 ! 109
1521040 0x0010 ! 110
1537065 0x0020 ! 111
1553145 0x0010 ! 112
1569275 0x0020 ! 113
1585460 0x0010 ! 114
1601700 0x0020 ! 115
1617995 0x0010 ! 116
1634345 0x0020 ! 117
1650750 0x0010 ! 118
1667210 0x0020 ! 119
1683730 0x0010 ! 120
1700305 0x0020 ! 121
1716940 0x0010 ! 122
1733630 0x0000 ! 123
1774239 0x0000 ! 124
#
#
#
