# vx_i: 460.00 vx_f:   0.00 stages:123 phase:  65.58 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11360     0x0020     !    1
       23375     0x0010     !    2
       35445     0x0020     !    3
       47565     0x0010     !    4
       59730     0x0020     !    5
       71955     0x0010     !    6
       84225     0x0020     !    7
       96550     0x0010     !    8
      108925     0x0020     !    9
      121360     0x0010     !   10
      133845     0x0020     !   11
      146385     0x0010     !   12
      158985     0x0020     !   13
      171640     0x0010     !   14
      184355     0x0020     !   15
      197125     0x0010     !   16
      209955     0x0020     !   17
      222845     0x0010     !   18
      235795     0x0020     !   19
      248810     0x0010     !   20
      261885     0x0020     !   21
      275025     0x0010     !   22
      288230     0x0020     !   23
      301500     0x0010     !   24
      314835     0x0020     !   25
      328240     0x0010     !   26
      341710     0x0020     !   27
      355255     0x0010     !   28
      368865     0x0020     !   29
      382550     0x0010     !   30
      396310     0x0020     !   31
      410140     0x0010     !   32
      424050     0x0020     !   33
      438035     0x0010     !   34
      452095     0x0020     !   35
      466235     0x0010     !   36
      480460     0x0020     !   37
      494760     0x0010     !   38
      509150     0x0020     !   39
      523620     0x0010     !   40
      538180     0x0020     !   41
      552825     0x0010     !   42
      567565     0x0020     !   43
      582390     0x0010     !   44
      597310     0x0020     !   45
      612325     0x0010     !   46
      627440     0x0020     !   47
      642650     0x0010     !   48
      657960     0x0020     !   49
      673375     0x0010     !   50
      688890     0x0020     !   51
      704515     0x0010     !   52
      720250     0x0020     !   53
      736095     0x0010     !   54
      752055     0x0020     !   55
      768125     0x0010     !   56
      784320     0x0020     !   57
      800635     0x0010     !   58
      817075     0x0020     !   59
      833640     0x0010     !   60
      850335     0x0020     !   61
      867165     0x0010     !   62
      884130     0x0020     !   63
      901235     0x0010     !   64
      918485     0x0020     !   65
      935880     0x0010     !   66
      953425     0x0020     !   67
      971125     0x0010     !   68
      988985     0x0020     !   69
     1007010     0x0010     !   70
     1025200     0x0020     !   71
     1043560     0x0010     !   72
     1062105     0x0020     !   73
     1080825     0x0010     !   74
     1099740     0x0020     !   75
     1118845     0x0010     !   76
     1138150     0x0020     !   77
     1157665     0x0010     !   78
     1177390     0x0020     !   79
     1197335     0x0010     !   80
     1217510     0x0020     !   81
     1237925     0x0010     !   82
     1258580     0x0020     !   83
     1279490     0x0010     !   84
     1300665     0x0020     !   85
     1322110     0x0010     !   86
     1343840     0x0020     !   87
     1365870     0x0010     !   88
     1388205     0x0020     !   89
     1410860     0x0010     !   90
     1433855     0x0020     !   91
     1457200     0x0010     !   92
     1480915     0x0020     !   93
     1505015     0x0010     !   94
     1529520     0x0020     !   95
     1554450     0x0010     !   96
     1579835     0x0020     !   97
     1605690     0x0010     !   98
     1632050     0x0020     !   99
     1658945     0x0010     !  100
     1686405     0x0020     !  101
     1714475     0x0010     !  102
     1743185     0x0020     !  103
     1772590     0x0010     !  104
     1802745     0x0020     !  105
     1833705     0x0010     !  106
     1865540     0x0020     !  107
     1898325     0x0010     !  108
     1932155     0x0020     !  109
     1967140     0x0010     !  110
     2003400     0x0020     !  111
     2041085     0x0010     !  112
     2080385     0x0020     !  113
     2121525     0x0010     !  114
     2164785     0x0020     !  115
     2210535     0x0010     !  116
     2259260     0x0020     !  117
     2311635     0x0010     !  118
     2368625     0x0020     !  119
     2431720     0x0010     !  120
     2503450     0x0020     !  121
     2588795     0x0010     !  122
     2701165     0x0000     !  123
     2907576     0x0000     !  124
#
#
# vx_i: 460.00 vx_f:  35.11 stages:123 phase:  65.58 mass:  17.00
