#
#
#
#
1010 0x0010 ! 
11115 0x0020 ! 1
23965 0x0010 ! 2
36865 0x0020 ! 3
49810 0x0010 ! 4
62810 0x0020 ! 5
75855 0x0010 ! 6
88955 0x0020 ! 7
102105 0x0010 ! 8
115305 0x0020 ! 9
128560 0x0010 ! 10
141865 0x0020 ! 11
155225 0x0010 ! 12
168640 0x0020 ! 13
182110 0x0010 ! 14
195635 0x0020 ! 15
209215 0x0010 ! 16
222855 0x0020 ! 17
236550 0x0010 ! 18
250305 0x0020 ! 19
264115 0x0010 ! 20
277990 0x0020 ! 21
291925 0x0010 ! 22
305920 0x0020 ! 23
319980 0x0010 ! 24
334105 0x0020 ! 25
348290 0x0010 ! 26
362540 0x0020 ! 27
376855 0x0010 ! 28
391240 0x0020 ! 29
405695 0x0010 ! 30
420215 0x0020 ! 31
434805 0x0010 ! 32
449465 0x0020 ! 33
464200 0x0010 ! 34
479005 0x0020 ! 35
493885 0x0010 ! 36
508840 0x0020 ! 37
523870 0x0010 ! 38
538980 0x0020 ! 39
554165 0x0010 ! 40
569435 0x0020 ! 41
584780 0x0010 ! 42
600215 0x0020 ! 43
615725 0x0010 ! 44
631325 0x0020 ! 45
647015 0x0010 ! 46
662790 0x0020 ! 47
678650 0x0010 ! 48
694610 0x0020 ! 49
710655 0x0010 ! 50
726800 0x0020 ! 51
743035 0x0010 ! 52
759370 0x0020 ! 53
775810 0x0010 ! 54
792345 0x0020 ! 55
808985 0x0010 ! 56
825730 0x0020 ! 57
842585 0x0010 ! 58
859545 0x0020 ! 59
876620 0x0010 ! 60
893805 0x0020 ! 61
911110 0x0010 ! 62
928530 0x0020 ! 63
946075 0x0010 ! 64
963740 0x0020 ! 65
981530 0x0010 ! 66
999455 0x0020 ! 67
1017505 0x0010 ! 68
1035695 0x0020 ! 69
1054020 0x0010 ! 70
1072485 0x0020 ! 71
1091095 0x0010 ! 72
1109850 0x0020 ! 73
1128760 0x0010 ! 74
1147825 0x0020 ! 75
1167045 0x0010 ! 76
1186430 0x0020 ! 77
1205985 0x0010 ! 78
1225705 0x0020 ! 79
1245605 0x0010 ! 80
1265685 0x0020 ! 81
1285950 0x0010 ! 82
1306405 0x0020 ! 83
1327060 0x0010 ! 84
1347915 0x0020 ! 85
1368980 0x0010 ! 86
1390255 0x0020 ! 87
1411755 0x0010 ! 88
1433485 0x0020 ! 89
1455450 0x0010 ! 90
1477655 0x0020 ! 91
1500115 0x0010 ! 92
1522835 0x0020 ! 93
1545825 0x0010 ! 94
1569095 0x0020 ! 95
1592655 0x0010 ! 96
1616520 0x0020 ! 97
1640695 0x0010 ! 98
1665200 0x0020 ! 99
1690040 0x0010 ! 100
1715235 0x0020 ! 101
1740800 0x0010 ! 102
1766755 0x0020 ! 103
1793110 0x0010 ! 104
1819895 0x0020 ! 105
1847120 0x0010 ! 106
1874815 0x0020 ! 107
1903005 0x0010 ! 108
1931715 0x0020 ! 109
1960975 0x0010 ! 110
1990820 0x0020 ! 111
2021285 0x0010 ! 112
2052410 0x0020 ! 113
2084245 0x0010 ! 114
2116830 0x0020 ! 115
2150230 0x0010 ! 116
2184505 0x0020 ! 117
2219730 0x0010 ! 118
2255990 0x0020 ! 119
2293375 0x0010 ! 120
2332005 0x0020 ! 121
2372010 0x0010 ! 122
2413545 0x0000 ! 123
2512265 0x0000 ! 124
#
#
#
