# vx_i: 480.00 vx_f:   0.00 stages:123 phase:  60.00 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       10570     0x0020     !    1
       22080     0x0010     !    2
       33625     0x0020     !    3
       45215     0x0010     !    4
       56845     0x0020     !    5
       68515     0x0010     !    6
       80230     0x0020     !    7
       91985     0x0010     !    8
      103780     0x0020     !    9
      115620     0x0010     !   10
      127505     0x0020     !   11
      139435     0x0010     !   12
      151405     0x0020     !   13
      163425     0x0010     !   14
      175485     0x0020     !   15
      187595     0x0010     !   16
      199750     0x0020     !   17
      211955     0x0010     !   18
      224205     0x0020     !   19
      236500     0x0010     !   20
      248850     0x0020     !   21
      261245     0x0010     !   22
      273690     0x0020     !   23
      286190     0x0010     !   24
      298740     0x0020     !   25
      311340     0x0010     !   26
      323990     0x0020     !   27
      336695     0x0010     !   28
      349455     0x0020     !   29
      362270     0x0010     !   30
      375140     0x0020     !   31
      388065     0x0010     !   32
      401050     0x0020     !   33
      414085     0x0010     !   34
      427185     0x0020     !   35
      440340     0x0010     !   36
      453560     0x0020     !   37
      466835     0x0010     !   38
      480175     0x0020     !   39
      493575     0x0010     !   40
      507040     0x0020     !   41
      520565     0x0010     !   42
      534160     0x0020     !   43
      547820     0x0010     !   44
      561545     0x0020     !   45
      575340     0x0010     !   46
      589200     0x0020     !   47
      603135     0x0010     !   48
      617140     0x0020     !   49
      631215     0x0010     !   50
      645365     0x0020     !   51
      659590     0x0010     !   52
      673890     0x0020     !   53
      688265     0x0010     !   54
      702720     0x0020     !   55
      717255     0x0010     !   56
      731865     0x0020     !   57
      746565     0x0010     !   58
      761345     0x0020     !   59
      776210     0x0010     !   60
      791160     0x0020     !   61
      806200     0x0010     !   62
      821330     0x0020     !   63
      836550     0x0010     !   64
      851865     0x0020     !   65
      867270     0x0010     !   66
      882775     0x0020     !   67
      898375     0x0010     !   68
      914075     0x0020     !   69
      929880     0x0010     !   70
      945790     0x0020     !   71
      961800     0x0010     !   72
      977925     0x0020     !   73
      994155     0x0010     !   74
     1010500     0x0020     !   75
     1026960     0x0010     !   76
     1043535     0x0020     !   77
     1060235     0x0010     !   78
     1077055     0x0020     !   79
     1094000     0x0010     !   80
     1111075     0x0020     !   81
     1128280     0x0010     !   82
     1145620     0x0020     !   83
     1163095     0x0010     !   84
     1180715     0x0020     !   85
     1198475     0x0010     !   86
     1216385     0x0020     !   87
     1234450     0x0010     !   88
     1252665     0x0020     !   89
     1271045     0x0010     !   90
     1289585     0x0020     !   91
     1308295     0x0010     !   92
     1327175     0x0020     !   93
     1346240     0x0010     !   94
     1365480     0x0020     !   95
     1384915     0x0010     !   96
     1404540     0x0020     !   97
     1424370     0x0010     !   98
     1444400     0x0020     !   99
     1464650     0x0010     !  100
     1485115     0x0020     !  101
     1505810     0x0010     !  102
     1526735     0x0020     !  103
     1547910     0x0010     !  104
     1569335     0x0020     !  105
     1591015     0x0010     !  106
     1612975     0x0020     !  107
     1635210     0x0010     !  108
     1657740     0x0020     !  109
     1680575     0x0010     !  110
     1703725     0x0020     !  111
     1727205     0x0010     !  112
     1751030     0x0020     !  113
     1775220     0x0010     !  114
     1799780     0x0020     !  115
     1824745     0x0010     !  116
     1850120     0x0020     !  117
     1875930     0x0010     !  118
     1902205     0x0020     !  119
     1928965     0x0010     !  120
     1956240     0x0020     !  121
     1984060     0x0010     !  122
     2012455     0x0000     !  123
     2051375     0x0000     !  124
#
#
# vx_i: 480.00 vx_f: 190.56 stages:123 phase:  60.00 mass:  17.00
