# vx_i: 430.00 vx_f:   0.00 stages:123 phase:  56.00 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11400     0x0020     !    1
       24255     0x0010     !    2
       37160     0x0020     !    3
       50125     0x0010     !    4
       63135     0x0020     !    5
       76205     0x0010     !    6
       89330     0x0020     !    7
      102505     0x0010     !    8
      115740     0x0020     !    9
      129035     0x0010     !   10
      142380     0x0020     !   11
      155790     0x0010     !   12
      169255     0x0020     !   13
      182785     0x0010     !   14
      196370     0x0020     !   15
      210020     0x0010     !   16
      223730     0x0020     !   17
      237505     0x0010     !   18
      251345     0x0020     !   19
      265250     0x0010     !   20
      279220     0x0020     !   21
      293255     0x0010     !   22
      307360     0x0020     !   23
      321535     0x0010     !   24
      335775     0x0020     !   25
      350090     0x0010     !   26
      364480     0x0020     !   27
      378940     0x0010     !   28
      393475     0x0020     !   29
      408080     0x0010     !   30
      422770     0x0020     !   31
      437535     0x0010     !   32
      452375     0x0020     !   33
      467300     0x0010     !   34
      482305     0x0020     !   35
      497395     0x0010     !   36
      512565     0x0020     !   37
      527825     0x0010     !   38
      543170     0x0020     !   39
      558605     0x0010     !   40
      574130     0x0020     !   41
      589750     0x0010     !   42
      605460     0x0020     !   43
      621265     0x0010     !   44
      637170     0x0020     !   45
      653175     0x0010     !   46
      669275     0x0020     !   47
      685485     0x0010     !   48
      701795     0x0020     !   49
      718215     0x0010     !   50
      734740     0x0020     !   51
      751380     0x0010     !   52
      768130     0x0020     !   53
      784995     0x0010     !   54
      801985     0x0020     !   55
      819090     0x0010     !   56
      836320     0x0020     !   57
      853675     0x0010     !   58
      871160     0x0020     !   59
      888780     0x0010     !   60
      906530     0x0020     !   61
      924420     0x0010     !   62
      942450     0x0020     !   63
      960625     0x0010     !   64
      978950     0x0020     !   65
      997425     0x0010     !   66
     1016055     0x0020     !   67
     1034845     0x0010     !   68
     1053800     0x0020     !   69
     1072925     0x0010     !   70
     1092220     0x0020     !   71
     1111695     0x0010     !   72
     1131350     0x0020     !   73
     1151195     0x0010     !   74
     1171230     0x0020     !   75
     1191470     0x0010     !   76
     1211910     0x0020     !   77
     1232565     0x0010     !   78
     1253435     0x0020     !   79
     1274530     0x0010     !   80
     1295860     0x0020     !   81
     1317430     0x0010     !   82
     1339250     0x0020     !   83
     1361325     0x0010     !   84
     1383670     0x0020     !   85
     1406290     0x0010     !   86
     1429200     0x0020     !   87
     1452405     0x0010     !   88
     1475925     0x0020     !   89
     1499765     0x0010     !   90
     1523945     0x0020     !   91
     1548480     0x0010     !   92
     1573380     0x0020     !   93
     1598665     0x0010     !   94
     1624350     0x0020     !   95
     1650465     0x0010     !   96
     1677025     0x0020     !   97
     1704050     0x0010     !   98
     1731570     0x0020     !   99
     1759615     0x0010     !  100
     1788215     0x0020     !  101
     1817400     0x0010     !  102
     1847210     0x0020     !  103
     1877690     0x0010     !  104
     1908885     0x0020     !  105
     1940850     0x0010     !  106
     1973640     0x0020     !  107
     2007325     0x0010     !  108
     2041980     0x0020     !  109
     2077700     0x0010     !  110
     2114585     0x0020     !  111
     2152760     0x0010     !  112
     2192370     0x0020     !  113
     2233585     0x0010     !  114
     2276625     0x0020     !  115
     2321750     0x0010     !  116
     2369305     0x0020     !  117
     2419720     0x0010     !  118
     2473585     0x0020     !  119
     2531735     0x0010     !  120
     2595380     0x0020     !  121
     2666460     0x0010     !  122
     2748425     0x0000     !  123
     2963785     0x0000     !  124
#
#
# vx_i: 430.00 vx_f:  58.22 stages:123 phase:  56.00 mass:  17.00
