#
#
#
#
1010 0x0010 ! 
11355 0x0020 ! 1
23370 0x0010 ! 2
35440 0x0020 ! 3
47560 0x0010 ! 4
59725 0x0020 ! 5
71945 0x0010 ! 6
84220 0x0020 ! 7
96540 0x0010 ! 8
108920 0x0020 ! 9
121350 0x0010 ! 10
133835 0x0020 ! 11
146380 0x0010 ! 12
158975 0x0020 ! 13
171630 0x0010 ! 14
184340 0x0020 ! 15
197110 0x0010 ! 16
209940 0x0020 ! 17
222830 0x0010 ! 18
235780 0x0020 ! 19
248790 0x0010 ! 20
261865 0x0020 ! 21
275005 0x0010 ! 22
288210 0x0020 ! 23
301475 0x0010 ! 24
314810 0x0020 ! 25
328210 0x0010 ! 26
341685 0x0020 ! 27
355225 0x0010 ! 28
368835 0x0020 ! 29
382515 0x0010 ! 30
396270 0x0020 ! 31
410100 0x0010 ! 32
424005 0x0020 ! 33
437985 0x0010 ! 34
452045 0x0020 ! 35
466185 0x0010 ! 36
480405 0x0020 ! 37
494705 0x0010 ! 38
509085 0x0020 ! 39
523555 0x0010 ! 40
538110 0x0020 ! 41
552755 0x0010 ! 42
567485 0x0020 ! 43
582310 0x0010 ! 44
597225 0x0020 ! 45
612235 0x0010 ! 46
627345 0x0020 ! 47
642550 0x0010 ! 48
657855 0x0020 ! 49
673260 0x0010 ! 50
688775 0x0020 ! 51
704395 0x0010 ! 52
720120 0x0020 ! 53
735960 0x0010 ! 54
751910 0x0020 ! 55
767980 0x0010 ! 56
784165 0x0020 ! 57
800475 0x0010 ! 58
816905 0x0020 ! 59
833460 0x0010 ! 60
850150 0x0020 ! 61
866970 0x0010 ! 62
883925 0x0020 ! 63
901020 0x0010 ! 64
918260 0x0020 ! 65
935645 0x0010 ! 66
953180 0x0020 ! 67
970870 0x0010 ! 68
988720 0x0020 ! 69
1006730 0x0010 ! 70
1024905 0x0020 ! 71
1043255 0x0010 ! 72
1061785 0x0020 ! 73
1080495 0x0010 ! 74
1099390 0x0020 ! 75
1118480 0x0010 ! 76
1137770 0x0020 ! 77
1157265 0x0010 ! 78
1176975 0x0020 ! 79
1196905 0x0010 ! 80
1217060 0x0020 ! 81
1237450 0x0010 ! 82
1258085 0x0020 ! 83
1278970 0x0010 ! 84
1300120 0x0020 ! 85
1321545 0x0010 ! 86
1343245 0x0020 ! 87
1365245 0x0010 ! 88
1387555 0x0020 ! 89
1410180 0x0010 ! 90
1433140 0x0020 ! 91
1456450 0x0010 ! 92
1480130 0x0020 ! 93
1504190 0x0010 ! 94
1528650 0x0020 ! 95
1553540 0x0010 ! 96
1578875 0x0020 ! 97
1604685 0x0010 ! 98
1630990 0x0020 ! 99
1657825 0x0010 ! 100
1685225 0x0020 ! 101
1713225 0x0010 ! 102
1741865 0x0020 ! 103
1771195 0x0010 ! 104
1801260 0x0020 ! 105
1832125 0x0010 ! 106
1863860 0x0020 ! 107
1896535 0x0010 ! 108
1930240 0x0020 ! 109
1965080 0x0010 ! 110
2001185 0x0020 ! 111
2038695 0x0010 ! 112
2077790 0x0020 ! 113
2118695 0x0010 ! 114
2161680 0x0020 ! 115
2207100 0x0010 ! 116
2255430 0x0020 ! 117
2307305 0x0010 ! 118
2363645 0x0020 ! 119
2425855 0x0010 ! 120
2496280 0x0020 ! 121
2579420 0x0010 ! 122
2686700 0x0000 ! 123
2876722 0x0000 ! 124
#
#
#
