# vx_i: 450.00 vx_f:   0.00 stages:123 phase:  50.00 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       10525     0x0020     !    1
       22800     0x0010     !    2
       35110     0x0020     !    3
       47465     0x0010     !    4
       59860     0x0020     !    5
       72300     0x0010     !    6
       84775     0x0020     !    7
       97295     0x0010     !    8
      109860     0x0020     !    9
      122470     0x0010     !   10
      135120     0x0020     !   11
      147815     0x0010     !   12
      160555     0x0020     !   13
      173340     0x0010     !   14
      186170     0x0020     !   15
      199045     0x0010     !   16
      211970     0x0020     !   17
      224940     0x0010     !   18
      237960     0x0020     !   19
      251025     0x0010     !   20
      264140     0x0020     !   21
      277305     0x0010     !   22
      290520     0x0020     !   23
      303785     0x0010     !   24
      317100     0x0020     !   25
      330470     0x0010     !   26
      343890     0x0020     !   27
      357360     0x0010     !   28
      370885     0x0020     !   29
      384465     0x0010     !   30
      398100     0x0020     !   31
      411790     0x0010     !   32
      425535     0x0020     !   33
      439340     0x0010     !   34
      453200     0x0020     !   35
      467120     0x0010     !   36
      481095     0x0020     !   37
      495135     0x0010     !   38
      509230     0x0020     !   39
      523390     0x0010     !   40
      537610     0x0020     !   41
      551895     0x0010     !   42
      566245     0x0020     !   43
      580655     0x0010     !   44
      595135     0x0020     !   45
      609680     0x0010     !   46
      624290     0x0020     !   47
      638970     0x0010     !   48
      653720     0x0020     !   49
      668540     0x0010     !   50
      683430     0x0020     !   51
      698390     0x0010     !   52
      713430     0x0020     !   53
      728540     0x0010     !   54
      743725     0x0020     !   55
      758990     0x0010     !   56
      774330     0x0020     !   57
      789750     0x0010     !   58
      805250     0x0020     !   59
      820830     0x0010     !   60
      836495     0x0020     !   61
      852245     0x0010     !   62
      868080     0x0020     !   63
      884000     0x0010     !   64
      900010     0x0020     !   65
      916110     0x0010     !   66
      932300     0x0020     !   67
      948585     0x0010     !   68
      964965     0x0020     !   69
      981440     0x0010     !   70
      998010     0x0020     !   71
     1014685     0x0010     !   72
     1031460     0x0020     !   73
     1048340     0x0010     !   74
     1065320     0x0020     !   75
     1082415     0x0010     !   76
     1099615     0x0020     !   77
     1116925     0x0010     !   78
     1134355     0x0020     !   79
     1151895     0x0010     !   80
     1169555     0x0020     !   81
     1187340     0x0010     !   82
     1205245     0x0020     !   83
     1223275     0x0010     !   84
     1241435     0x0020     !   85
     1259725     0x0010     !   86
     1278155     0x0020     !   87
     1296715     0x0010     !   88
     1315420     0x0020     !   89
     1334270     0x0010     !   90
     1353265     0x0020     !   91
     1372410     0x0010     !   92
     1391710     0x0020     !   93
     1411170     0x0010     !   94
     1430790     0x0020     !   95
     1450575     0x0010     !   96
     1470535     0x0020     !   97
     1490665     0x0010     !   98
     1510980     0x0020     !   99
     1531475     0x0010     !  100
     1552160     0x0020     !  101
     1573040     0x0010     !  102
     1594125     0x0020     !  103
     1615415     0x0010     !  104
     1636915     0x0020     !  105
     1658635     0x0010     !  106
     1680580     0x0020     !  107
     1702765     0x0010     !  108
     1725185     0x0020     !  109
     1747855     0x0010     !  110
     1770785     0x0020     !  111
     1793975     0x0010     !  112
     1817450     0x0020     !  113
     1841205     0x0010     !  114
     1865260     0x0020     !  115
     1889620     0x0010     !  116
     1914300     0x0020     !  117
     1939315     0x0010     !  118
     1964680     0x0020     !  119
     1990405     0x0010     !  120
     2016510     0x0020     !  121
     2043005     0x0010     !  122
     2069920     0x0000     !  123
     2132976     0x0000     !  124
#
#
# vx_i: 450.00 vx_f: 201.76 stages:123 phase:  50.00 mass:  17.00
