# vx_i: 480.00 vx_f:   0.00 stages:123 phase:  30.00 mass:  17.00
#
#
[1]
        1010     0x0010     !  
        8655     0x0020     !    1
       20135     0x0010     !    2
       31640     0x0020     !    3
       43160     0x0010     !    4
       54705     0x0020     !    5
       66265     0x0010     !    6
       77845     0x0020     !    7
       89445     0x0010     !    8
      101065     0x0020     !    9
      112705     0x0010     !   10
      124365     0x0020     !   11
      136045     0x0010     !   12
      147745     0x0020     !   13
      159470     0x0010     !   14
      171210     0x0020     !   15
      182970     0x0010     !   16
      194755     0x0020     !   17
      206560     0x0010     !   18
      218385     0x0020     !   19
      230230     0x0010     !   20
      242095     0x0020     !   21
      253985     0x0010     !   22
      265895     0x0020     !   23
      277825     0x0010     !   24
      289775     0x0020     !   25
      301750     0x0010     !   26
      313750     0x0020     !   27
      325765     0x0010     !   28
      337805     0x0020     !   29
      349870     0x0010     !   30
      361955     0x0020     !   31
      374060     0x0010     !   32
      386190     0x0020     !   33
      398345     0x0010     !   34
      410520     0x0020     !   35
      422720     0x0010     !   36
      434940     0x0020     !   37
      447185     0x0010     !   38
      459450     0x0020     !   39
      471745     0x0010     !   40
      484060     0x0020     !   41
      496400     0x0010     !   42
      508760     0x0020     !   43
      521150     0x0010     !   44
      533560     0x0020     !   45
      545995     0x0010     !   46
      558455     0x0020     !   47
      570940     0x0010     !   48
      583450     0x0020     !   49
      595985     0x0010     !   50
      608545     0x0020     !   51
      621130     0x0010     !   52
      633740     0x0020     !   53
      646375     0x0010     !   54
      659035     0x0020     !   55
      671725     0x0010     !   56
      684435     0x0020     !   57
      697175     0x0010     !   58
      709940     0x0020     !   59
      722735     0x0010     !   60
      735555     0x0020     !   61
      748400     0x0010     !   62
      761270     0x0020     !   63
      774170     0x0010     !   64
      787100     0x0020     !   65
      800055     0x0010     !   66
      813035     0x0020     !   67
      826045     0x0010     !   68
      839085     0x0020     !   69
      852150     0x0010     !   70
      865245     0x0020     !   71
      878370     0x0010     !   72
      891520     0x0020     !   73
      904705     0x0010     !   74
      917915     0x0020     !   75
      931155     0x0010     !   76
      944425     0x0020     !   77
      957720     0x0010     !   78
      971050     0x0020     !   79
      984410     0x0010     !   80
      997800     0x0020     !   81
     1011220     0x0010     !   82
     1024670     0x0020     !   83
     1038155     0x0010     !   84
     1051665     0x0020     !   85
     1065210     0x0010     !   86
     1078790     0x0020     !   87
     1092395     0x0010     !   88
     1106035     0x0020     !   89
     1119710     0x0010     !   90
     1133415     0x0020     !   91
     1147150     0x0010     !   92
     1160925     0x0020     !   93
     1174730     0x0010     !   94
     1188565     0x0020     !   95
     1202435     0x0010     !   96
     1216345     0x0020     !   97
     1230285     0x0010     !   98
     1244255     0x0020     !   99
     1258265     0x0010     !  100
     1272310     0x0020     !  101
     1286390     0x0010     !  102
     1300505     0x0020     !  103
     1314655     0x0010     !  104
     1328845     0x0020     !  105
     1343065     0x0010     !  106
     1357325     0x0020     !  107
     1371625     0x0010     !  108
     1385955     0x0020     !  109
     1400330     0x0010     !  110
     1414740     0x0020     !  111
     1429185     0x0010     !  112
     1443675     0x0020     !  113
     1458195     0x0010     !  114
     1472760     0x0020     !  115
     1487365     0x0010     !  116
     1502010     0x0020     !  117
     1516690     0x0010     !  118
     1531415     0x0020     !  119
     1546180     0x0010     !  120
     1560985     0x0020     !  121
     1575830     0x0010     !  122
     1590720     0x0000     !  123
     1613341     0x0000     !  124
#
#
# vx_i: 480.00 vx_f: 368.39 stages:123 phase:  30.00 mass:  17.00
