# vx_i: 420.00 vx_f:   0.00 stages:123 phase:  53.50 mass:  17.00
#
#
[1]
        1010     0x0010     !  
       11465     0x0020     !    1
       24625     0x0010     !    2
       37840     0x0020     !    3
       51110     0x0010     !    4
       64435     0x0020     !    5
       77815     0x0010     !    6
       91250     0x0020     !    7
      104745     0x0010     !    8
      118295     0x0020     !    9
      131900     0x0010     !   10
      145570     0x0020     !   11
      159295     0x0010     !   12
      173085     0x0020     !   13
      186935     0x0010     !   14
      200845     0x0020     !   15
      214820     0x0010     !   16
      228860     0x0020     !   17
      242965     0x0010     !   18
      257135     0x0020     !   19
      271370     0x0010     !   20
      285675     0x0020     !   21
      300050     0x0010     !   22
      314490     0x0020     !   23
      329005     0x0010     !   24
      343590     0x0020     !   25
      358245     0x0010     !   26
      372975     0x0020     !   27
      387785     0x0010     !   28
      402665     0x0020     !   29
      417625     0x0010     !   30
      432665     0x0020     !   31
      447785     0x0010     !   32
      462985     0x0020     !   33
      478265     0x0010     !   34
      493630     0x0020     !   35
      509085     0x0010     !   36
      524620     0x0020     !   37
      540245     0x0010     !   38
      555960     0x0020     !   39
      571770     0x0010     !   40
      587670     0x0020     !   41
      603660     0x0010     !   42
      619750     0x0020     !   43
      635940     0x0010     !   44
      652230     0x0020     !   45
      668615     0x0010     !   46
      685110     0x0020     !   47
      701710     0x0010     !   48
      718415     0x0020     !   49
      735230     0x0010     !   50
      752155     0x0020     !   51
      769200     0x0010     !   52
      786355     0x0020     !   53
      803635     0x0010     !   54
      821030     0x0020     !   55
      838555     0x0010     !   56
      856200     0x0020     !   57
      873980     0x0010     !   58
      891890     0x0020     !   59
      909935     0x0010     !   60
      928120     0x0020     !   61
      946445     0x0010     !   62
      964920     0x0020     !   63
      983535     0x0010     !   64
     1002310     0x0020     !   65
     1021235     0x0010     !   66
     1040325     0x0020     !   67
     1059575     0x0010     !   68
     1078995     0x0020     !   69
     1098590     0x0010     !   70
     1118360     0x0020     !   71
     1138310     0x0010     !   72
     1158455     0x0020     !   73
     1178785     0x0010     !   74
     1199320     0x0020     !   75
     1220055     0x0010     !   76
     1241005     0x0020     !   77
     1262170     0x0010     !   78
     1283560     0x0020     !   79
     1305180     0x0010     !   80
     1327040     0x0020     !   81
     1349150     0x0010     !   82
     1371510     0x0020     !   83
     1394140     0x0010     !   84
     1417045     0x0020     !   85
     1440235     0x0010     !   86
     1463720     0x0020     !   87
     1487515     0x0010     !   88
     1511625     0x0020     !   89
     1536070     0x0010     !   90
     1560865     0x0020     !   91
     1586020     0x0010     !   92
     1611560     0x0020     !   93
     1637490     0x0010     !   94
     1663840     0x0020     !   95
     1690625     0x0010     !   96
     1717870     0x0020     !   97
     1745595     0x0010     !   98
     1773835     0x0020     !   99
     1802615     0x0010     !  100
     1831965     0x0020     !  101
     1861920     0x0010     !  102
     1892525     0x0020     !  103
     1923820     0x0010     !  104
     1955850     0x0020     !  105
     1988680     0x0010     !  106
     2022365     0x0020     !  107
     2056975     0x0010     !  108
     2092595     0x0020     !  109
     2129315     0x0010     !  110
     2167250     0x0020     !  111
     2206520     0x0010     !  112
     2247285     0x0020     !  113
     2289725     0x0010     !  114
     2334070     0x0020     !  115
     2380595     0x0010     !  116
     2429660     0x0020     !  117
     2481740     0x0010     !  118
     2537460     0x0020     !  119
     2597715     0x0010     !  120
     2663840     0x0020     !  121
     2737975     0x0010     !  122
     2824035     0x0000     !  123
     2962892     0x0000     !  124
#
#
# vx_i: 420.00 vx_f:  54.84 stages:123 phase:  53.50 mass:  17.00
