# vx_i: 410.00 vx_f:   0.00 stages:123 phase:   0.00 mass:  17.00
#
#
[1]
        1010     0x0010     !  
        7720     0x0020     !    1
       21140     0x0010     !    2
       34565     0x0020     !    3
       47985     0x0010     !    4
       61405     0x0020     !    5
       74830     0x0010     !    6
       88250     0x0020     !    7
      101670     0x0010     !    8
      115095     0x0020     !    9
      128515     0x0010     !   10
      141935     0x0020     !   11
      155355     0x0010     !   12
      168780     0x0020     !   13
      182200     0x0010     !   14
      195620     0x0020     !   15
      209045     0x0010     !   16
      222465     0x0020     !   17
      235885     0x0010     !   18
      249310     0x0020     !   19
      262730     0x0010     !   20
      276150     0x0020     !   21
      289570     0x0010     !   22
      302995     0x0020     !   23
      316415     0x0010     !   24
      329835     0x0020     !   25
      343260     0x0010     !   26
      356680     0x0020     !   27
      370100     0x0010     !   28
      383525     0x0020     !   29
      396945     0x0010     !   30
      410365     0x0020     !   31
      423785     0x0010     !   32
      437210     0x0020     !   33
      450630     0x0010     !   34
      464050     0x0020     !   35
      477475     0x0010     !   36
      490895     0x0020     !   37
      504315     0x0010     !   38
      517740     0x0020     !   39
      531160     0x0010     !   40
      544580     0x0020     !   41
      558000     0x0010     !   42
      571425     0x0020     !   43
      584845     0x0010     !   44
      598265     0x0020     !   45
      611690     0x0010     !   46
      625110     0x0020     !   47
      638530     0x0010     !   48
      651955     0x0020     !   49
      665375     0x0010     !   50
      678795     0x0020     !   51
      692215     0x0010     !   52
      705640     0x0020     !   53
      719060     0x0010     !   54
      732480     0x0020     !   55
      745905     0x0010     !   56
      759325     0x0020     !   57
      772745     0x0010     !   58
      786170     0x0020     !   59
      799590     0x0010     !   60
      813010     0x0020     !   61
      826430     0x0010     !   62
      839855     0x0020     !   63
      853275     0x0010     !   64
      866695     0x0020     !   65
      880120     0x0010     !   66
      893540     0x0020     !   67
      906960     0x0010     !   68
      920385     0x0020     !   69
      933805     0x0010     !   70
      947225     0x0020     !   71
      960645     0x0010     !   72
      974070     0x0020     !   73
      987490     0x0010     !   74
     1000910     0x0020     !   75
     1014335     0x0010     !   76
     1027755     0x0020     !   77
     1041175     0x0010     !   78
     1054600     0x0020     !   79
     1068020     0x0010     !   80
     1081440     0x0020     !   81
     1094860     0x0010     !   82
     1108285     0x0020     !   83
     1121705     0x0010     !   84
     1135125     0x0020     !   85
     1148550     0x0010     !   86
     1161970     0x0020     !   87
     1175390     0x0010     !   88
     1188815     0x0020     !   89
     1202235     0x0010     !   90
     1215655     0x0020     !   91
     1229075     0x0010     !   92
     1242500     0x0020     !   93
     1255920     0x0010     !   94
     1269340     0x0020     !   95
     1282765     0x0010     !   96
     1296185     0x0020     !   97
     1309605     0x0010     !   98
     1323030     0x0020     !   99
     1336450     0x0010     !  100
     1349870     0x0020     !  101
     1363290     0x0010     !  102
     1376715     0x0020     !  103
     1390135     0x0010     !  104
     1403555     0x0020     !  105
     1416980     0x0010     !  106
     1430400     0x0020     !  107
     1443820     0x0010     !  108
     1457245     0x0020     !  109
     1470665     0x0010     !  110
     1484085     0x0020     !  111
     1497505     0x0010     !  112
     1510930     0x0020     !  113
     1524350     0x0010     !  114
     1537770     0x0020     !  115
     1551195     0x0010     !  116
     1564615     0x0020     !  117
     1578035     0x0010     !  118
     1591460     0x0020     !  119
     1604880     0x0010     !  120
     1618300     0x0020     !  121
     1631720     0x0010     !  122
     1645145     0x0000     !  123
     1679956     0x0000     !  124
#
#
# vx_i: 410.00 vx_f: 409.34 stages:123 phase:   0.00 mass:  17.00
